price_type,species_malay,month,month_name_ms,price_rm_per_kg,annual_average_rm_per_kg
ex_vessel,Gerut-Gerut Sederhana,12,Disember,13.44,13.65
ex_vessel,Ikan Baja,1,Januari,0.78,0.81
ex_vessel,Ikan Baja,2,Februari,0.79,0.81
ex_vessel,Ikan Baja,3,Mac,0.8,0.81
ex_vessel,Ikan Baja,4,April,0.75,0.81
ex_vessel,Ikan Baja,5,Mei,0.79,0.81
ex_vessel,Ikan Baja,6,Jun,0.8,0.81
ex_vessel,Ikan Baja,7,Julai,0.8,0.81
ex_vessel,Ikan Baja,8,Ogos,0.84,0.81
ex_vessel,Ikan Baja,9,September,0.82,0.81
ex_vessel,Ikan Baja,10,Oktober,0.86,0.81
ex_vessel,Ikan Baja,11,November,0.83,0.81
ex_vessel,Ikan Baja,12,Disember,0.84,0.81
ex_vessel,Ikan Barat-Barat,1,Januari,8.5,8.94
ex_vessel,Ikan Barat-Barat,2,Februari,8.17,8.94
ex_vessel,Ikan Barat-Barat,3,Mac,8.74,8.94
ex_vessel,Ikan Barat-Barat,4,April,8.46,8.94
ex_vessel,Ikan Barat-Barat,5,Mei,7.58,8.94
ex_vessel,Ikan Barat-Barat,6,Jun,8.1,8.94
ex_vessel,Ikan Barat-Barat,7,Julai,9.21,8.94
ex_vessel,Ikan Barat-Barat,8,Ogos,9.31,8.94
ex_vessel,Ikan Barat-Barat,9,September,9.25,8.94
ex_vessel,Ikan Barat-Barat,10,Oktober,9.88,8.94
ex_vessel,Ikan Barat-Barat,11,November,10.36,8.94
ex_vessel,Ikan Barat-Barat,12,Disember,9.77,8.94
ex_vessel,Ikan Belitong,1,Januari,3.47,4.65
ex_vessel,Ikan Belitong,2,Februari,5.58,4.65
ex_vessel,Ikan Belitong,3,Mac,5.67,4.65
ex_vessel,Ikan Belitong,4,April,3.91,4.65
ex_vessel,Ikan Belitong,5,Mei,5.33,4.65
ex_vessel,Ikan Belitong,6,Jun,4.7,4.65
ex_vessel,Ikan Belitong,7,Julai,3.76,4.65
ex_vessel,Ikan Belitong,8,Ogos,5.04,4.65
ex_vessel,Ikan Belitong,9,September,5.05,4.65
ex_vessel,Ikan Belitong,10,Oktober,4.0,4.65
ex_vessel,Ikan Belitong,11,November,4.17,4.65
ex_vessel,Ikan Belitong,12,Disember,5.07,4.65
ex_vessel,Ikan Buntal,1,Januari,3.14,2.97
ex_vessel,Ikan Buntal,2,Februari,3.35,2.97
ex_vessel,Ikan Buntal,3,Mac,3.43,2.97
ex_vessel,Ikan Buntal,4,April,3.48,2.97
ex_vessel,Ikan Buntal,5,Mei,3.0,2.97
ex_vessel,Ikan Buntal,6,Jun,3.13,2.97
ex_vessel,Ikan Buntal,7,Julai,2.96,2.97
ex_vessel,Ikan Buntal,8,Ogos,3.05,2.97
ex_vessel,Ikan Buntal,9,September,2.62,2.97
ex_vessel,Ikan Buntal,10,Oktober,2.55,2.97
ex_vessel,Ikan Buntal,11,November,2.54,2.97
ex_vessel,Ikan Buntal,12,Disember,2.38,2.97
ex_vessel,Ikan Buntal Kuning,1,Januari,1.91,1.53
ex_vessel,Ikan Buntal Kuning,2,Februari,1.34,1.53
ex_vessel,Ikan Buntal Kuning,3,Mac,1.11,1.53
ex_vessel,Ikan Buntal Kuning,4,April,1.19,1.53
ex_vessel,Ikan Buntal Kuning,5,Mei,1.28,1.53
ex_vessel,Ikan Buntal Kuning,6,Jun,1.4,1.53
ex_vessel,Ikan Buntal Kuning,7,Julai,1.45,1.53
ex_vessel,Ikan Buntal Kuning,8,Ogos,1.54,1.53
ex_vessel,Ikan Buntal Kuning,9,September,2.1,1.53
ex_vessel,Ikan Buntal Kuning,10,Oktober,2.1,1.53
ex_vessel,Ikan Buntal Kuning,11,November,1.45,1.53
ex_vessel,Ikan Buntal Kuning,12,Disember,1.45,1.53
ex_vessel,Ikan Campur,1,Januari,3.11,2.96
ex_vessel,Ikan Campur,2,Februari,3.15,2.96
ex_vessel,Ikan Campur,3,Mac,3.02,2.96
ex_vessel,Ikan Campur,4,April,3.04,2.96
ex_vessel,Ikan Campur,5,Mei,2.92,2.96
ex_vessel,Ikan Campur,6,Jun,2.88,2.96
ex_vessel,Ikan Campur,7,Julai,2.92,2.96
ex_vessel,Ikan Campur,8,Ogos,2.89,2.96
ex_vessel,Ikan Campur,9,September,2.87,2.96
ex_vessel,Ikan Campur,10,Oktober,2.89,2.96
ex_vessel,Ikan Campur,11,November,2.89,2.96
ex_vessel,Ikan Campur,12,Disember,2.88,2.96
ex_vessel,Ikan Jolong-Jolong,1,Januari,3.39,3.46
ex_vessel,Ikan Jolong-Jolong,2,Februari,3.46,3.46
ex_vessel,Ikan Jolong-Jolong,3,Mac,3.25,3.46
ex_vessel,Ikan Jolong-Jolong,4,April,3.06,3.46
ex_vessel,Ikan Jolong-Jolong,5,Mei,3.72,3.46
ex_vessel,Ikan Jolong-Jolong,6,Jun,3.2,3.46
ex_vessel,Ikan Jolong-Jolong,7,Julai,3.74,3.46
ex_vessel,Ikan Jolong-Jolong,8,Ogos,3.44,3.46
ex_vessel,Ikan Jolong-Jolong,9,September,3.92,3.46
ex_vessel,Ikan Jolong-Jolong,10,Oktober,3.07,3.46
ex_vessel,Ikan Jolong-Jolong,11,November,3.8,3.46
ex_vessel,Ikan Jolong-Jolong,12,Disember,3.47,3.46
ex_vessel,Ikan Kapak,1,Januari,3.25,3.54
ex_vessel,Ikan Kapak,2,Februari,3.18,3.54
ex_vessel,Ikan Kapak,3,Mac,3.0,3.54
ex_vessel,Ikan Kapak,4,April,3.25,3.54
ex_vessel,Ikan Kapak,5,Mei,3.33,3.54
ex_vessel,Ikan Kapak,6,Jun,4.0,3.54
ex_vessel,Ikan Kapak,7,Julai,3.67,3.54
ex_vessel,Ikan Kapak,8,Ogos,4.5,3.54
ex_vessel,Ikan Kapak,9,September,3.9,3.54
ex_vessel,Ikan Kapak,10,Oktober,4.08,3.54
ex_vessel,Ikan Kapak,11,November,3.29,3.54
ex_vessel,Ikan Kapak,12,Disember,3.0,3.54
ex_vessel,Ikan Kerong-Kerong,1,Januari,6.25,6.52
ex_vessel,Ikan Kerong-Kerong,2,Februari,6.53,6.52
ex_vessel,Ikan Kerong-Kerong,3,Mac,6.55,6.52
ex_vessel,Ikan Kerong-Kerong,4,April,6.55,6.52
ex_vessel,Ikan Kerong-Kerong,5,Mei,6.42,6.52
ex_vessel,Ikan Kerong-Kerong,6,Jun,6.53,6.52
ex_vessel,Ikan Kerong-Kerong,7,Julai,6.49,6.52
ex_vessel,Ikan Kerong-Kerong,8,Ogos,6.66,6.52
ex_vessel,Ikan Kerong-Kerong,9,September,6.55,6.52
ex_vessel,Ikan Kerong-Kerong,10,Oktober,6.47,6.52
ex_vessel,Ikan Kerong-Kerong,11,November,6.6,6.52
ex_vessel,Ikan Kerong-Kerong,12,Disember,6.6,6.52
ex_vessel,Ikan Susu / Banding,1,Januari,5.42,5.58
ex_vessel,Ikan Susu / Banding,2,Februari,5.5,5.58
ex_vessel,Ikan Susu / Banding,3,Mac,5.57,5.58
ex_vessel,Ikan Susu / Banding,4,April,5.53,5.58
ex_vessel,Ikan Susu / Banding,5,Mei,5.53,5.58
ex_vessel,Ikan Susu / Banding,6,Jun,5.67,5.58
ex_vessel,Ikan Susu / Banding,7,Julai,5.67,5.58
ex_vessel,Ikan Susu / Banding,8,Ogos,5.67,5.58
ex_vessel,Ikan Susu / Banding,9,September,5.61,5.58
ex_vessel,Ikan Susu / Banding,10,Oktober,5.61,5.58
ex_vessel,Ikan Susu / Banding,11,November,5.56,5.58
ex_vessel,Ikan Susu / Banding,12,Disember,5.67,5.58
ex_vessel,Ikan Tiram,1,Januari,5.67,5.33
ex_vessel,Ikan Tiram,2,Februari,5.67,5.33
ex_vessel,Ikan Tiram,3,Mac,4.0,5.33
ex_vessel,Ikan Tiram,4,April,4.15,5.33
ex_vessel,Ikan Tiram,5,Mei,5.25,5.33
ex_vessel,Ikan Tiram,6,Jun,5.43,5.33
ex_vessel,Ikan Tiram,7,Julai,5.43,5.33
ex_vessel,Ikan Tiram,8,Ogos,5.67,5.33
ex_vessel,Ikan Tiram,9,September,5.67,5.33
ex_vessel,Ikan Tiram,10,Oktober,5.67,5.33
ex_vessel,Ikan Tiram,11,November,5.67,5.33
ex_vessel,Ikan Tiram,12,Disember,5.67,5.33
ex_vessel,Impirang,1,Januari,3.95,4.12
ex_vessel,Impirang,2,Februari,4.95,4.12
ex_vessel,Impirang,3,Mac,4.65,4.12
ex_vessel,Impirang,4,April,4.36,4.12
ex_vessel,Impirang,5,Mei,4.04,4.12
ex_vessel,Impirang,6,Jun,3.37,4.12
ex_vessel,Impirang,7,Julai,3.33,4.12
ex_vessel,Impirang,8,Ogos,3.9,4.12
ex_vessel,Impirang,9,September,4.25,4.12
ex_vessel,Impirang,10,Oktober,4.12,4.12
ex_vessel,Impirang,11,November,4.13,4.12
ex_vessel,Impirang,12,Disember,4.43,4.12
ex_vessel,Jahan/Goh,1,Januari,6.68,6.18
ex_vessel,Jahan/Goh,2,Februari,6.99,6.18
ex_vessel,Jahan/Goh,3,Mac,6.7,6.18
ex_vessel,Jahan/Goh,4,April,6.44,6.18
ex_vessel,Jahan/Goh,5,Mei,6.01,6.18
ex_vessel,Jahan/Goh,6,Jun,6.03,6.18
ex_vessel,Jahan/Goh,7,Julai,5.89,6.18
ex_vessel,Jahan/Goh,8,Ogos,6.0,6.18
ex_vessel,Jahan/Goh,9,September,5.87,6.18
ex_vessel,Jahan/Goh,10,Oktober,5.91,6.18
ex_vessel,Jahan/Goh,11,November,5.78,6.18
ex_vessel,Jahan/Goh,12,Disember,5.81,6.18
ex_vessel,Jamah,1,Januari,6.94,6.85
ex_vessel,Jamah,2,Februari,6.82,6.85
ex_vessel,Jamah,3,Mac,7.35,6.85
ex_vessel,Jamah,4,April,7.28,6.85
ex_vessel,Jamah,5,Mei,6.33,6.85
ex_vessel,Jamah,6,Jun,6.69,6.85
ex_vessel,Jamah,7,Julai,7.16,6.85
ex_vessel,Jamah,8,Ogos,7.11,6.85
ex_vessel,Jamah,9,September,6.78,6.85
ex_vessel,Jamah,10,Oktober,6.56,6.85
ex_vessel,Jamah,11,November,6.47,6.85
ex_vessel,Jamah,12,Disember,6.68,6.85
ex_vessel,Jebong,1,Januari,7.79,7.72
ex_vessel,Jebong,2,Februari,8.09,7.72
ex_vessel,Jebong,3,Mac,8.11,7.72
ex_vessel,Jebong,4,April,7.46,7.72
ex_vessel,Jebong,5,Mei,7.6,7.72
ex_vessel,Jebong,6,Jun,7.85,7.72
ex_vessel,Jebong,7,Julai,7.72,7.72
ex_vessel,Jebong,8,Ogos,7.85,7.72
ex_vessel,Jebong,9,September,7.5,7.72
ex_vessel,Jebong,10,Oktober,7.35,7.72
ex_vessel,Jebong,11,November,7.77,7.72
ex_vessel,Jebong,12,Disember,7.51,7.72
ex_vessel,Jenahak Besar,1,Januari,26.29,26.57
ex_vessel,Jenahak Besar,2,Februari,26.57,26.57
ex_vessel,Jenahak Besar,3,Mac,26.57,26.57
ex_vessel,Jenahak Besar,4,April,26.49,26.57
ex_vessel,Jenahak Besar,5,Mei,26.34,26.57
ex_vessel,Jenahak Besar,6,Jun,25.79,26.57
ex_vessel,Jenahak Besar,7,Julai,26.21,26.57
ex_vessel,Jenahak Besar,8,Ogos,27.0,26.57
ex_vessel,Jenahak Besar,9,September,26.61,26.57
ex_vessel,Jenahak Besar,10,Oktober,26.51,26.57
ex_vessel,Jenahak Besar,11,November,26.87,26.57
ex_vessel,Jenahak Besar,12,Disember,27.58,26.57
ex_vessel,Jenahak Kecil,1,Januari,14.2,14.46
ex_vessel,Jenahak Kecil,2,Februari,14.43,14.46
ex_vessel,Jenahak Kecil,3,Mac,14.31,14.46
ex_vessel,Jenahak Kecil,4,April,14.04,14.46
ex_vessel,Jenahak Kecil,5,Mei,14.67,14.46
ex_vessel,Jenahak Kecil,6,Jun,14.78,14.46
ex_vessel,Jenahak Kecil,7,Julai,14.9,14.46
ex_vessel,Jenahak Kecil,8,Ogos,14.03,14.46
ex_vessel,Jenahak Kecil,9,September,14.22,14.46
ex_vessel,Jenahak Kecil,10,Oktober,14.55,14.46
ex_vessel,Jenahak Kecil,11,November,14.46,14.46
ex_vessel,Jenahak Kecil,12,Disember,14.88,14.46
ex_vessel,Jenahak Sederhana,1,Januari,22.56,21.51
ex_vessel,Jenahak Sederhana,2,Februari,21.87,21.51
ex_vessel,Jenahak Sederhana,3,Mac,22.08,21.51
ex_vessel,Jenahak Sederhana,4,April,21.94,21.51
ex_vessel,Jenahak Sederhana,5,Mei,21.73,21.51
ex_vessel,Jenahak Sederhana,6,Jun,21.57,21.51
ex_vessel,Jenahak Sederhana,7,Julai,21.57,21.51
ex_vessel,Jenahak Sederhana,8,Ogos,20.72,21.51
ex_vessel,Jenahak Sederhana,9,September,20.27,21.51
ex_vessel,Jenahak Sederhana,10,Oktober,21.23,21.51
ex_vessel,Jenahak Sederhana,11,November,21.24,21.51
ex_vessel,Jenahak Sederhana,12,Disember,21.29,21.51
ex_vessel,Kaci,1,Januari,9.91,10.2
ex_vessel,Kaci,2,Februari,9.13,10.2
ex_vessel,Kaci,3,Mac,9.71,10.2
ex_vessel,Kaci,4,April,9.87,10.2
ex_vessel,Kaci,5,Mei,10.52,10.2
ex_vessel,Kaci,6,Jun,10.52,10.2
ex_vessel,Kaci,7,Julai,10.38,10.2
ex_vessel,Kaci,8,Ogos,10.65,10.2
ex_vessel,Kaci,9,September,10.73,10.2
ex_vessel,Kaci,10,Oktober,10.27,10.2
ex_vessel,Kaci,11,November,10.11,10.2
ex_vessel,Kaci,12,Disember,10.63,10.2
ex_vessel,Kapas Laut,1,Januari,4.92,4.98
ex_vessel,Kapas Laut,2,Februari,5.16,4.98
ex_vessel,Kapas Laut,3,Mac,4.85,4.98
ex_vessel,Kapas Laut,4,April,4.93,4.98
ex_vessel,Kapas Laut,5,Mei,5.3,4.98
ex_vessel,Kapas Laut,6,Jun,4.89,4.98
ex_vessel,Kapas Laut,7,Julai,5.23,4.98
ex_vessel,Kapas Laut,8,Ogos,4.85,4.98
ex_vessel,Kapas Laut,9,September,5.01,4.98
ex_vessel,Kapas Laut,10,Oktober,4.82,4.98
ex_vessel,Kapas Laut,11,November,4.83,4.98
ex_vessel,Kapas Laut,12,Disember,4.93,4.98
ex_vessel,Kayu/Tongkol/Aya Hitam,1,Januari,7.84,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,2,Februari,7.87,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,3,Mac,7.28,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,4,April,7.58,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,5,Mei,6.94,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,6,Jun,6.96,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,7,Julai,6.64,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,8,Ogos,7.11,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,9,September,7.08,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,10,Oktober,6.78,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,11,November,6.77,7.16
ex_vessel,Kayu/Tongkol/Aya Hitam,12,Disember,7.05,7.16
ex_vessel,Kayu/Tongkol/Aya Kurik,1,Januari,6.67,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,2,Februari,7.05,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,3,Mac,6.73,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,4,April,6.57,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,5,Mei,6.11,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,6,Jun,6.21,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,7,Julai,6.26,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,8,Ogos,6.33,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,9,September,6.34,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,10,Oktober,6.44,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,11,November,6.42,6.47
ex_vessel,Kayu/Tongkol/Aya Kurik,12,Disember,6.49,6.47
ex_vessel,Kayu/Tongkol/Aya Peluru,1,Januari,5.42,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,2,Februari,6.87,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,3,Mac,7.5,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,4,April,7.5,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,5,Mei,7.68,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,6,Jun,7.68,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,7,Julai,7.31,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,8,Ogos,7.31,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,9,September,7.6,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,10,Oktober,10.54,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,11,November,8.33,7.67
ex_vessel,Kayu/Tongkol/Aya Peluru,12,Disember,8.33,7.67
ex_vessel,Kayu/Tongkol/Aya Selasih,1,Januari,6.93,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,2,Februari,6.56,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,3,Mac,6.61,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,4,April,6.06,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,5,Mei,6.2,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,6,Jun,6.06,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,7,Julai,6.25,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,8,Ogos,5.87,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,9,September,5.96,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,10,Oktober,5.8,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,11,November,6.13,6.25
ex_vessel,Kayu/Tongkol/Aya Selasih,12,Disember,6.54,6.25
ex_vessel,Tongkol/Aya Jalur/Skipjack,1,Januari,5.33,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,2,Februari,5.48,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,3,Mac,6.0,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,4,April,6.4,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,5,Mei,6.67,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,6,Jun,7.18,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,7,Julai,7.04,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,8,Ogos,6.83,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,9,September,6.43,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,10,Oktober,5.53,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,11,November,6.1,6.18
ex_vessel,Tongkol/Aya Jalur/Skipjack,12,Disember,5.18,6.18
ex_vessel,Kebasi,1,Januari,3.48,3.47
ex_vessel,Kebasi,2,Februari,3.37,3.47
ex_vessel,Kebasi,3,Mac,3.51,3.47
ex_vessel,Kebasi,4,April,3.61,3.47
ex_vessel,Kebasi,5,Mei,3.53,3.47
ex_vessel,Kebasi,6,Jun,3.53,3.47
ex_vessel,Kebasi,7,Julai,3.0,3.47
ex_vessel,Kebasi,8,Ogos,3.46,3.47
ex_vessel,Kebasi,9,September,3.52,3.47
ex_vessel,Kebasi,10,Oktober,3.54,3.47
ex_vessel,Kebasi,11,November,3.41,3.47
ex_vessel,Kebasi,12,Disember,3.72,3.47
ex_vessel,Kedera,1,Januari,5.94,6.41
ex_vessel,Kedera,2,Februari,6.0,6.41
ex_vessel,Kedera,3,Mac,5.78,6.41
ex_vessel,Kedera,4,April,5.78,6.41
ex_vessel,Kedera,5,Mei,6.45,6.41
ex_vessel,Kedera,6,Jun,6.03,6.41
ex_vessel,Kedera,7,Julai,6.15,6.41
ex_vessel,Kedera,8,Ogos,6.54,6.41
ex_vessel,Kedera,9,September,5.89,6.41
ex_vessel,Kedera,10,Oktober,6.08,6.41
ex_vessel,Kedera,11,November,8.12,6.41
ex_vessel,Kedera,12,Disember,8.21,6.41
ex_vessel,Kembong,1,Januari,8.04,8.92
ex_vessel,Kembong,2,Februari,8.41,8.92
ex_vessel,Kembong,3,Mac,8.99,8.92
ex_vessel,Kembong,4,April,8.87,8.92
ex_vessel,Kembong,5,Mei,9.12,8.92
ex_vessel,Kembong,6,Jun,9.4,8.92
ex_vessel,Kembong,7,Julai,9.17,8.92
ex_vessel,Kembong,8,Ogos,9.26,8.92
ex_vessel,Kembong,9,September,9.01,8.92
ex_vessel,Kembong,10,Oktober,9.18,8.92
ex_vessel,Kembong,11,November,9.06,8.92
ex_vessel,Kembong,12,Disember,8.53,8.92
ex_vessel,Kepah,1,Januari,4.87,4.2
ex_vessel,Kepah,2,Februari,5.48,4.2
ex_vessel,Kepah,3,Mac,4.44,4.2
ex_vessel,Kepah,4,April,3.53,4.2
ex_vessel,Kepah,5,Mei,3.33,4.2
ex_vessel,Kepah,6,Jun,3.33,4.2
ex_vessel,Kepah,7,Julai,3.33,4.2
ex_vessel,Kepah,8,Ogos,3.33,4.2
ex_vessel,Kepah,9,September,5.09,4.2
ex_vessel,Kepah,10,Oktober,4.39,4.2
ex_vessel,Kepah,11,November,4.39,4.2
ex_vessel,Kepah,12,Disember,4.85,4.2
ex_vessel,Kerang,1,Januari,7.03,8.1
ex_vessel,Kerang,2,Februari,7.79,8.1
ex_vessel,Kerang,3,Mac,7.4,8.1
ex_vessel,Kerang,4,April,8.7,8.1
ex_vessel,Kerang,5,Mei,8.86,8.1
ex_vessel,Kerang,6,Jun,8.26,8.1
ex_vessel,Kerang,7,Julai,7.96,8.1
ex_vessel,Kerang,8,Ogos,8.4,8.1
ex_vessel,Kerang,9,September,8.95,8.1
ex_vessel,Kerang,10,Oktober,7.85,8.1
ex_vessel,Kerang,11,November,7.85,8.1
ex_vessel,Kerang,12,Disember,8.13,8.1
ex_vessel,Kerapu Besar,1,Januari,24.83,25.18
ex_vessel,Kerapu Besar,2,Februari,25.29,25.18
ex_vessel,Kerapu Besar,3,Mac,24.28,25.18
ex_vessel,Kerapu Besar,4,April,23.71,25.18
ex_vessel,Kerapu Besar,5,Mei,24.9,25.18
ex_vessel,Kerapu Besar,6,Jun,24.58,25.18
ex_vessel,Kerapu Besar,7,Julai,25.54,25.18
ex_vessel,Kerapu Besar,8,Ogos,25.56,25.18
ex_vessel,Kerapu Besar,9,September,25.49,25.18
ex_vessel,Kerapu Besar,10,Oktober,25.71,25.18
ex_vessel,Kerapu Besar,11,November,25.9,25.18
ex_vessel,Kerapu Besar,12,Disember,26.35,25.18
ex_vessel,Kerapu Kecil,1,Januari,10.97,11.45
ex_vessel,Kerapu Kecil,2,Februari,11.88,11.45
ex_vessel,Kerapu Kecil,3,Mac,11.71,11.45
ex_vessel,Kerapu Kecil,4,April,11.86,11.45
ex_vessel,Kerapu Kecil,5,Mei,10.99,11.45
ex_vessel,Kerapu Kecil,6,Jun,11.48,11.45
ex_vessel,Kerapu Kecil,7,Julai,11.25,11.45
ex_vessel,Kerapu Kecil,8,Ogos,10.84,11.45
ex_vessel,Kerapu Kecil,9,September,11.24,11.45
ex_vessel,Kerapu Kecil,10,Oktober,11.9,11.45
ex_vessel,Kerapu Kecil,11,November,11.62,11.45
ex_vessel,Kerapu Kecil,12,Disember,11.68,11.45
ex_vessel,Kerapu Sederhana,1,Januari,18.0,18.58
ex_vessel,Kerapu Sederhana,2,Februari,18.33,18.58
ex_vessel,Kerapu Sederhana,3,Mac,18.41,18.58
ex_vessel,Kerapu Sederhana,4,April,18.48,18.58
ex_vessel,Kerapu Sederhana,5,Mei,18.05,18.58
ex_vessel,Kerapu Sederhana,6,Jun,18.55,18.58
ex_vessel,Kerapu Sederhana,7,Julai,18.31,18.58
ex_vessel,Kerapu Sederhana,8,Ogos,19.0,18.58
ex_vessel,Kerapu Sederhana,9,September,18.48,18.58
ex_vessel,Kerapu Sederhana,10,Oktober,18.66,18.58
ex_vessel,Kerapu Sederhana,11,November,19.35,18.58
ex_vessel,Kerapu Sederhana,12,Disember,19.33,18.58
ex_vessel,Kerepoh,1,Januari,15.09,15.82
ex_vessel,Kerepoh,2,Februari,15.19,15.82
ex_vessel,Kerepoh,3,Mac,15.37,15.82
ex_vessel,Kerepoh,4,April,17.42,15.82
ex_vessel,Kerepoh,5,Mei,15.33,15.82
ex_vessel,Kerepoh,6,Jun,17.25,15.82
ex_vessel,Kerepoh,7,Julai,16.21,15.82
ex_vessel,Kerepoh,8,Ogos,16.4,15.82
ex_vessel,Kerepoh,9,September,16.01,15.82
ex_vessel,Kerepoh,10,Oktober,15.18,15.82
ex_vessel,Kerepoh,11,November,14.53,15.82
ex_vessel,Kerepoh,12,Disember,15.8,15.82
ex_vessel,Kerisi,1,Januari,7.35,7.04
ex_vessel,Kerisi,2,Februari,7.36,7.04
ex_vessel,Kerisi,3,Mac,6.81,7.04
ex_vessel,Kerisi,4,April,6.99,7.04
ex_vessel,Kerisi,5,Mei,6.77,7.04
ex_vessel,Kerisi,6,Jun,6.77,7.04
ex_vessel,Kerisi,7,Julai,7.08,7.04
ex_vessel,Kerisi,8,Ogos,7.15,7.04
ex_vessel,Kerisi,9,September,7.03,7.04
ex_vessel,Kerisi,10,Oktober,6.99,7.04
ex_vessel,Kerisi,11,November,7.01,7.04
ex_vessel,Kerisi,12,Disember,7.22,7.04
ex_vessel,Kerisi Bali,1,Januari,8.72,8.95
ex_vessel,Kerisi Bali,2,Februari,9.03,8.95
ex_vessel,Kerisi Bali,3,Mac,9.09,8.95
ex_vessel,Kerisi Bali,4,April,8.99,8.95
ex_vessel,Kerisi Bali,5,Mei,9.08,8.95
ex_vessel,Kerisi Bali,6,Jun,8.72,8.95
ex_vessel,Kerisi Bali,7,Julai,8.87,8.95
ex_vessel,Kerisi Bali,8,Ogos,9.06,8.95
ex_vessel,Kerisi Bali,9,September,8.96,8.95
ex_vessel,Kerisi Bali,10,Oktober,8.95,8.95
ex_vessel,Kerisi Bali,11,November,9.29,8.95
ex_vessel,Kerisi Bali,12,Disember,8.69,8.95
ex_vessel,Ketam Batu,1,Januari,15.02,14.69
ex_vessel,Ketam Batu,2,Februari,15.02,14.69
ex_vessel,Ketam Batu,3,Mac,14.22,14.69
ex_vessel,Ketam Batu,4,April,14.78,14.69
ex_vessel,Ketam Batu,5,Mei,14.6,14.69
ex_vessel,Ketam Batu,6,Jun,14.85,14.69
ex_vessel,Ketam Batu,7,Julai,14.67,14.69
ex_vessel,Ketam Batu,8,Ogos,14.31,14.69
ex_vessel,Ketam Batu,9,September,14.7,14.69
ex_vessel,Ketam Batu,10,Oktober,14.55,14.69
ex_vessel,Ketam Batu,11,November,14.74,14.69
ex_vessel,Ketam Batu,12,Disember,14.79,14.69
ex_vessel,Ketam Laut,1,Januari,16.34,16.43
ex_vessel,Ketam Laut,2,Februari,16.78,16.43
ex_vessel,Ketam Laut,3,Mac,16.45,16.43
ex_vessel,Ketam Laut,4,April,16.18,16.43
ex_vessel,Ketam Laut,5,Mei,16.55,16.43
ex_vessel,Ketam Laut,6,Jun,16.36,16.43
ex_vessel,Ketam Laut,7,Julai,16.64,16.43
ex_vessel,Ketam Laut,8,Ogos,16.27,16.43
ex_vessel,Ketam Laut,9,September,16.17,16.43
ex_vessel,Ketam Laut,10,Oktober,15.96,16.43
ex_vessel,Ketam Laut,11,November,16.14,16.43
ex_vessel,Ketam Laut,12,Disember,17.29,16.43
